budget,runtime,budget_per_minute,num_companies,num_countries,tagline_length,overview_length,num_genres,director_film_count,director_collab_count,director_hist_roi,actor_hist_roi,is_major_studio,is_english,is_us_production,has_homepage,is_summer,is_holiday,is_franchise,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,kw_based_on_novel,kw_woman_director,kw_independent_film,kw_3d,kw_sequel,kw_biography,kw_musical,hit
60000000,178.0,337078.65168539324,3,1,3,46,3,1,0,1.13365876,4.228849923497197,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3800000,97.0,39175.257731958765,3,1,12,54,1,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,88.0,193181.81818181818,3,1,8,77,1,0,0,0.0,0.06622075,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000,112.0,116071.42857142857,3,1,9,58,3,0,0,0.0,5.285334883064805,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,163.0,337423.3128834356,3,1,4,59,1,7,0,6.390098678683722,4.8334850266279945,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60000000,105.0,571428.5714285715,4,2,4,80,3,7,0,2.7995924519623236,2.001636285714285,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
312000,102.0,3058.823529411765,1,1,8,69,2,0,0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40000000,123.0,325203.2520325203,3,1,10,66,3,6,0,2.974521985436484,2.7959192703599105,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73000000,118.0,618644.0677966102,2,1,5,54,4,3,0,3.058328981256589,1.918946246784013,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
75000000,114.0,657894.7368421053,6,1,5,47,3,1,0,2.100348285714286,3.3771972310179716,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27000000,82.0,329268.2926829268,3,1,6,64,5,2,0,13.275368775,4.414491492403776,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60000,81.0,740.7407407407408,2,1,10,25,2,0,0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25000000,100.0,250000.0,4,1,17,80,2,0,0,0.0,4.808632573469832,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000000,92.0,21739.130434782608,1,2,0,84,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48000000,113.0,424778.7610619469,2,1,9,21,3,5,0,3.8656080322099675,3.8225095555481143,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000000,126.0,63492.06349206349,0,0,9,23,3,1,0,2.6539926,2.537567335610766,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000000,97.0,164948.45360824742,3,1,10,67,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40000000,139.0,287769.7841726619,4,1,9,67,3,1,1,8.591719444444445,6.350800554084295,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19000000,93.0,204301.0752688172,2,1,4,31,3,0,0,0.0,2.731771975076253,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,92.0,271739.1304347826,3,1,10,49,3,0,0,0.0,1.096255,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600000,99.0,6060.606060606061,1,2,4,123,2,0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000,97.0,123711.34020618557,3,1,9,25,3,1,0,31.4320645,6.231267364641975,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000000,113.0,707964.6017699115,2,1,5,52,4,3,0,6.028156908031401,3.0335725526053685,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
80000000,103.0,776699.0291262136,4,2,23,59,2,3,0,5.197000928767124,3.754367528507557,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24000000,87.0,275862.0689655172,2,1,8,63,4,0,0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80000000,131.0,610687.0229007633,3,1,7,49,2,0,0,0.0,7.19146776195949,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000000,99.0,121212.12121212122,1,1,12,26,3,0,0,0.0,5.082750905665473,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33000000,95.0,347368.4210526316,2,1,3,59,4,2,0,2.209746808982684,3.5301916344276094,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10000000,130.0,76923.07692307692,2,1,7,47,3,3,0,40.14551004797979,9.822642073174604,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000000,104.0,201923.07692307694,2,1,3,113,3,0,0,0.0,1.8458723913043478,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
133000000,84.0,1583333.3333333333,3,2,6,36,4,0,0,17.516483911111113,5.65812242878132,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6000000,106.0,56603.77358490566,1,1,6,50,3,0,0,0.0,1.8836175,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66000000,112.0,589285.7142857143,2,2,4,21,3,1,0,0.69008775,6.096840441075133,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
24000000,124.0,193548.38709677418,1,1,0,62,2,1,0,1.1967686222222222,1.8906724858463972,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82000000,118.0,694915.2542372881,1,1,10,14,3,2,0,19.607241083333335,6.6509141612365665,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90000000,157.0,573248.4076433121,5,1,10,27,2,1,1,1.8876464,7.364722623481655,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000,112.0,312500.0,3,1,11,39,2,2,0,18.482783316239317,1.195487586090909,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68000000,121.0,561983.4710743802,3,1,9,57,5,0,0,0.0,4.748928483628364,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14000000,97.0,144329.8969072165,2,2,6,66,3,0,0,0.0,2.7383547333333333,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000000,118.0,16949.15254237288,5,1,10,20,2,0,0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38000000,138.0,275362.3188405797,2,1,24,77,4,2,1,4.314188563131313,1.469572727847656,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
34200000,93.0,367741.93548387097,1,1,5,25,2,1,0,3.43375825,18.0765759923913,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70000000,101.0,693069.3069306931,2,1,11,63,3,0,0,0.0,3.2343539988676313,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75000000,109.0,688073.3944954128,2,1,9,76,3,0,0,0.0,2.049139259312183,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
115000000,136.0,845588.2352941176,1,1,16,27,3,2,0,71.24420494318181,4.784644718073593,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6000000,95.0,63157.89473684211,3,1,9,63,1,0,0,0.0,7.387419647058824,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10500000,97.0,108247.42268041238,3,1,14,42,3,0,0,0.0,4.19925416647813,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6000000,97.0,61855.67010309279,1,1,8,19,2,0,0,0.0,1.8760350256096798,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29000000,103.0,281553.3980582524,2,1,5,68,1,0,0,0.0,3.2716161860389605,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23000000,102.0,225490.19607843139,1,2,0,48,1,3,0,7.070390222622714,6.516343618587179,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000000,77.0,1038961.0389610389,1,1,0,21,3,0,0,54.270770813197764,0.8850898333333332,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,107.0,9345.794392523365,1,1,4,13,4,0,0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000000,101.0,59405.94059405941,1,1,13,15,3,0,0,0.0,13.530275030952382,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
90000000,100.0,900000.0,2,1,5,59,4,0,0,0.0,4.680325918702613,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160000000,102.0,1568627.450980392,1,1,4,28,3,6,1,4.561606014901961,2.101904184185919,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,95.0,105263.15789473684,3,1,11,66,2,0,0,0.0,0.6154171076923077,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6500000,98.0,66326.5306122449,1,1,8,36,3,1,1,22.52961,0.9099374333333334,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37000000,178.0,207865.16853932585,3,1,12,19,1,1,1,2.8734396,2.5739486585692544,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,89.0,112359.55056179775,2,1,2,17,2,0,0,0.0,12.129281620238096,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,98.0,102040.8163265306,3,1,13,69,1,0,0,0.0,2.526898767615973,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000000,95.0,115789.47368421052,4,1,6,45,2,0,0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000000,122.0,122950.81967213115,2,1,2,26,1,0,0,0.0,1.8393511150720045,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700000,98.0,17346.938775510203,2,1,11,42,2,0,0,0.0,3.169026026412776,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70000000,116.0,603448.275862069,4,1,5,60,2,1,0,33.07142857142857,8.671710058909724,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
63000000,136.0,463235.29411764705,4,2,5,32,2,1,1,1.5580704444444444,4.115369069388214,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
25000000,110.0,227272.72727272726,2,1,10,40,4,1,0,0.85801824,1.1949846798076922,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
65000000,93.0,698924.7311827957,1,2,5,60,3,1,0,2.224715325,3.164293053091061,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000000,97.0,154639.17525773196,8,3,7,27,4,2,0,1.2164590762096774,3.0805608317901236,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
170000000,106.0,1603773.5849056605,4,1,5,41,5,3,0,5.5790700880624415,3.6819270303654963,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
10000000,89.0,112359.55056179775,1,1,4,76,5,1,0,1.6196993333333334,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
41300000,98.0,421428.5714285714,6,2,14,68,2,1,0,5.826232,4.064291935066752,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25000000,121.0,206611.57024793388,3,2,6,57,3,1,0,2.727272727272727,2.0128327990062567,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000000,92.0,86956.52173913043,1,1,9,24,2,0,0,0.0,4.070424156190992,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127500000,82.0,1554878.0487804879,2,1,7,21,2,0,0,0.0,4.090998826441555,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11000000,98.0,112244.89795918367,1,1,7,98,1,0,0,0.0,5.3475941591575085,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23000000,98.0,234693.8775510204,3,1,10,31,1,0,0,0.0,0.1660892,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000000,90.0,155555.55555555556,4,1,9,49,3,0,0,0.0,1.1671578666666669,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,98.0,306122.44897959183,2,2,13,40,2,0,0,0.0,4.190009936857368,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24000000,84.0,285714.28571428574,1,1,8,54,1,1,0,1.7525,3.9810718,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,102.0,68627.45098039215,3,2,10,26,3,0,0,0.0,4.058305972294913,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
15000000,105.0,142857.14285714287,1,1,7,43,1,1,0,4.997344956521739,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25000000,115.0,217391.30434782608,2,1,17,39,3,0,0,0.0,0.4116615833333333,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,108.0,231481.4814814815,2,1,6,54,1,1,0,12.4402925,1.9049995612772865,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12800000,140.0,91428.57142857143,26,12,6,73,3,0,0,0.0,2.8171434766666668,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,103.0,97087.3786407767,3,2,5,57,2,1,1,2.8870881481481483,3.6745586966360024,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000,140.0,71428.57142857143,11,4,16,16,2,0,0,0.0,3.966330451909005,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100000000,130.0,769230.7692307692,3,1,12,57,4,6,2,8.56811963321593,6.963770911731051,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18000000,115.0,156521.73913043478,1,1,4,42,2,1,0,3.1270592666666666,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000000,78.0,1282051.282051282,2,1,3,68,5,1,0,0.11145740625,3.317449395842868,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000000,154.0,12987.012987012988,2,1,3,53,2,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32000000,129.0,248062.01550387597,1,1,9,62,1,0,0,0.0,3.062886448887518,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43000000,136.0,316176.4705882353,4,1,14,55,1,2,0,11.8287846,8.48412218942899,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14000000,97.0,144329.8969072165,3,2,3,86,1,0,0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000000,101.0,99009.900990099,2,1,9,56,4,0,0,0.0,4.221223487044139,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30000000,113.0,265486.7256637168,2,2,16,59,4,3,0,1.8635017509483756,2.0251697068263184,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23000000,108.0,212962.96296296295,1,1,13,89,3,0,0,0.0,2.7737405520146523,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
45000000,84.0,535714.2857142857,4,1,9,59,3,0,0,0.0,13.334730786646393,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,124.0,161290.32258064515,1,1,6,101,4,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12000000,114.0,105263.15789473684,6,3,3,38,3,0,0,0.0,3.089121476190476,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31000000,118.0,262711.86440677964,1,1,4,58,4,0,0,0.0,1.9766694733712653,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
40000000,116.0,344827.5862068966,3,1,11,39,2,5,1,7.283579105158731,7.549053514153439,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28000000,99.0,282828.28282828286,3,1,13,42,2,0,0,0.0,6.633091416327914,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000000,107.0,224299.06542056074,2,1,7,17,3,0,0,0.0,5.955031976957889,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123000000,104.0,1182692.3076923077,2,2,6,71,3,3,1,6.475941324679487,6.043669610966568,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000000,106.0,141509.43396226416,4,2,9,68,3,2,0,2.0061952558114036,0.27750256547619045,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26000000,118.0,220338.98305084746,1,1,6,34,3,0,0,0.0,2.7924123790123456,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90000000,118.0,762711.8644067796,2,1,4,67,3,0,0,0.0,2.0371173620950462,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40000000,94.0,425531.91489361704,4,2,6,24,2,0,0,0.0,3.4966247381911235,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000000,122.0,327868.8524590164,2,1,14,34,2,1,0,1.8728621866666664,5.921520144996894,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24000000,115.0,208695.65217391305,2,1,6,64,3,0,0,0.0,2.09529166017316,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16000000,96.0,166666.66666666666,2,1,14,74,3,0,0,0.0,5.754501253712789,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000,94.0,170212.7659574468,1,1,4,61,3,1,0,10.3166989,9.295517934957038,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40000000,117.0,341880.3418803419,4,2,4,52,3,0,0,0.0,1.4265901740277778,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,170.0,5882.35294117647,0,1,5,22,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000000,93.0,172043.01075268816,2,1,6,21,2,0,0,0.0,2.6533460695970694,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36000000,95.0,378947.36842105264,7,1,3,120,2,1,0,2.26619486,16.65817730448718,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,94.0,159574.46808510637,1,1,12,70,3,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000000,120.0,125000.0,2,1,15,62,3,0,0,0.0,7.117951248420366,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000000,87.0,287356.3218390805,2,1,19,104,3,0,0,0.0,1.9221037925213675,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33000000,107.0,308411.21495327103,5,2,6,16,3,0,0,0.0,12.296320477083334,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8500000,119.0,71428.57142857143,0,1,0,38,4,0,0,0.0,2.8687742853456384,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,113.0,265486.7256637168,4,1,6,52,1,0,0,0.0,2.062089649547598,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110000000,165.0,666666.6666666666,4,2,6,60,4,1,0,10.892923573333332,6.9220130655474446,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
